Male,Very happy,Somewhat dissatisfied,Somewhat satisfied,Somewhat satisfied,Somewhat dissatisfied,A lot,No, ,No, ,No, ,Sometimes,"Rarely, or",Never,"Rarely, or",Not Lonely,8,Somewhat dissatisfied,Somewhat dissatisfied,Very satisfied,A few times a month,A few times a week,A few times a month,Every day,Every day,Every day,A lot,More of a public health problem,It can happen to anybody/everybody,everyone,Other,Men more than women,Major role,Major role,Major role,Major role,Due to factors and circumstances beyond their control,Major reason,Minor reason,Major reason,Major reason,Major reason,Yes,Yes,A few times a week,More than half an hour but less than one hour,Engaging in conversations with other people,Weakened,Worse,Less satisfied,Less satisfied,"Yes, would recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26, ,Male, ,"Single, that is never married",3,0, ,No, ,No,No,Yes,No,No,No,No,Yes,Excellent,Excellent,No,No,Employed full-time,Independent,"Post-graduate or professional degree, including master's, doctorate, medical, or law degree (e.g., MA, MS, PhD, MD, JD)",Seldom,No,Other or mixed race (SPECIFY),"philipeno, syrian", ,"$100,000 or more", ,"No, no home telephone",Urban,"No, did not request money",18-64,18-29,25-34,MALE,Excellent/Very Good,Excellent/Very Good/Good,Employed,College +,College +,College +,"Other, non-Hispanic","Other, non-Hispanic",$90K+,No to all,Yes to any,CPO HH,California,Urban- Center City (Metro),West,Highest,Pacific,1,Urban,EN,20180511,1.3501,1.3473
Male,Very happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,A fair amount,No, ,No, ,No, ,Never,Never,Sometimes,Never,Not Lonely,10,Somewhat satisfied,Very satisfied,Somewhat satisfied,A few times a month,A few times a week,A few times a month,A few times a year,A few times a month,A few times a month,A lot,More of a public health problem,Other,Generation GenX,Older people/the elderly/senior citizens/retirees (general),Senior citizens,Major role,Major role,Minor role,Major role,Mostly have themselves to blame,Minor reason,Major reason,Major reason,Major reason,Major reason,Yes,No, , , , , ,Less satisfied,Less satisfied,"No, would not recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,59, ,Male, ,Married,2,0, ,No, ,Yes,No,No,No,No,No,No,No,Good,Very good,No,No,Employed full-time,Democrat,"Four-year college or university degree/Bachelor's degree (e.g., BS, BA, AB)",A few times a year,No,Black or African-American, , ,"$100,000 or more", ,"No, no home telephone",Suburban,"No, did not request money",18-64,50-64,55-64,MALE,Good,Excellent/Very Good/Good,Employed,College +,College +,College +,"Black, non-Hispanic","Black, non-Hispanic",$90K+,No to all,Yes to any,CPO HH,Georgia,Suburban (Metro),South,3,South Atlantic,3,Suburban,EN,20180511,1.3501,0.5376
Female,Very happy,Very satisfied,Very satisfied,Somewhat dissatisfied,Very satisfied,A fair amount,Yes,Once or twice a month,Yes,About once a week,No, ,Never,Never,Never,Never,Not Lonely,3,Very satisfied,Very satisfied,Very satisfied,A few times a year,A few times a week,A few times a week,A few times a week,A few times a week,A few times a week,Only a little,Not sure,Older people/the elderly/senior citizens/retirees (general),elderly,Adolescents/teenagers/high school students,teenagers,Minor role,Major role,Minor role,Major role,Not sure,Major reason,Minor reason,Major reason,Major reason,Not a reason,Yes,Yes,A few times a week,Less than half an hour,Looking at what other people are doing,Weakened,Worse,Less satisfied,Less satisfied,"No, would not recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,48, ,Female, ,Married,3,2,8, , ,No,No,No,No,No,Yes,No,Yes,Good,Good,No,No,"Or, a homemaker or stay at home parent?",Or what?,"Some college, no degree (includes some community college)",Once or twice a month,No,White, , ,"$90,000 to less than $100,000", ,"No, no home telephone",Suburban,"No, did not request money",18-64,30-49,45-54,FEMALE,Good,Excellent/Very Good/Good,A homemaker or stay at home parent,Some college,Some college,Less than college,"White, non-Hispanic","White, non-Hispanic",$90K+,Yes to any,Yes to any,CPO HH,Georgia,Suburban (Metro),South,3,South Atlantic,3,Suburban,EN,20180511,1.3501,1.3038
Female,Somewhat happy,Very satisfied,Somewhat satisfied,Very dissatisfied,Somewhat satisfied,A fair amount,No, ,Yes,Several times a week,Yes,Once or twice a month,Often,Sometimes,Sometimes,Never,Lonely,1,Not applicable (Vol.),Somewhat satisfied,Very satisfied,A few times a week,A few times a week,A few times a week,A few times a month,A few times a month,Every day,Some,More of a public health problem,It can happen to anybody/everybody,PEOPLE WHO YOU WOULD LEAST EXPECT AND PEOPLE WH...,No other groups (Vol.), ,Minor role,Major role,Minor role,Minor role,Due to factors and circumstances beyond their control,Minor reason,Minor reason,Minor reason,Major reason,Major reason,Yes,Yes,A few times a week,Less than half an hour,An equal mix of both,Weakened,No impact (Vol.),More satisfied,Equally satisfied,"No, would not recommend",Harder,Minor problem,Other,ROMANTIC RELATIONSHIPS,Loneliness comes and goes,6 months to less than a year,No impact,No impact,No impact,No impact,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Almost always,Never,Never,Sometimes,Yes,No,Yes,No,No,No,Very helpful, , , , , , ,No,No,21, ,Female, ,"Single, that is never married",3,0, ,No, ,No,No,Yes,No,No,Yes,No,Yes,Excellent,Good,No,No,A student,Independent,Two-year associate degree from a college or university,Once a week,Not sure,Black or African-American, , ,"$40,000 to less than $50,000", ,"No, no home telephone",Suburban,"No, did not request money",18-64,18-29,18-24,FEMALE,Excellent/Very Good,Excellent/Very Good/Good,A student,Some college,Some college,Less than college,"Black, non-Hispanic","Black, non-Hispanic",$40K-$89.9K,Yes to any,Yes to any,CPO HH,Michigan,Suburban (Metro),North Central,4,East North Central,2,Urban,EN,20180511,1.3501,0.7998
Male,Very happy,Somewhat satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A fair amount,No, ,No, ,No, ,Never,Never,Sometimes,Sometimes,Not Lonely,10,Somewhat dissatisfied,Somewhat satisfied,Very satisfied,A few times a week,A few times a month,Every day,A few times a month,A few times a year,A few times a month,Nothing at all,More of an individual problem,Elderly/people in nursing homes,NURSING HOMES,Not sure, ,Minor role,Minor role,Minor role,Major role,Due to factors and circumstances beyond their control,Minor reason,Minor reason,Minor reason,Minor reason,Major reason,Yes,Yes,Every day,More than half an hour but less than one hour,An equal mix of both,Strengthened,Better,Equally satisfied,Equally satisfied,"Yes, would recommend",Easier, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,46, ,Male, ,Married,4,1,5, , ,Yes,Yes,No,No,No,Yes,No,Yes,Good,Good,No,No,Employed full-time,Republican,High school graduate (Grade 12 with diploma or GED certificate),Seldom,No,White, , ,"$50,000 to less than $75,000", ,"Yes, has a home telephone",Rural,"No, did not request money",18-64,30-49,45-54,MALE,Good,Excellent/Very Good/Good,Employed,High school graduate,High school or less,Less than college,"White, non-Hispanic","White, non-Hispanic",$40K-$89.9K,No to all,Yes to any,Dual HH,New York,Urban- Center City County (Metro),Northeast,2,Mid Atlantic,3,Suburban,EN,20180511,0.839,1.6346
Female,Very happy,Very satisfied,Very dissatisfied,Somewhat dissatisfied,Very dissatisfied,No one,No, ,No, ,No, ,"Rarely, or",Never,Never,Never,Not Lonely,5,Not applicable (Vol.),Very satisfied,Very satisfied,Every day,Every day,A few times a week,A few times a month,Never (Vol.),A few times a week,Nothing at all,More of an individual problem,Other,religious,Older people/the elderly/senior citizens/retirees (general),elderly,Not sure,Major role,Major role,Minor role,Due to factors and circumstances beyond their control,Major reason,Major reason,Major reason,Major reason,Major reason,Yes,Yes,Every day,Less than half an hour,An equal mix of both,Not sure,Better,Equally satisfied,Equally satisfied,"No, would not recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,61, ,Female, ,Married,2,0, ,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Very good,Good,Yes,No,Unemployed and currently seeking employment,Democrat,"Some college, no degree (includes some community college)",Once a week,No,White, , ,"Less than $20,000", ,"No, no home telephone",Not sure,"No, did not request money",18-64,50-64,55-64,FEMALE,Excellent/Very Good,Excellent/Very Good/Good,Unemployed,Some college,Some college,Less than college,"White, non-Hispanic","White, non-Hispanic",Less than $40K,No to all,Yes to any,CPO HH,South Dakota,Urban- Center City (Metro),North Central,Lowest,West North Central,2,Urban,EN,20180511,1.3501,0.7746
Male,Very happy,Very satisfied,Very satisfied,Somewhat satisfied,Very satisfied,A lot,No, ,No, ,No, ,Never,Never,"Rarely, or",Never,Not Lonely,20,Very satisfied,Very satisfied,Somewhat satisfied,Every day,Every day,A few times a month,A few times a week,A few times a month,A few times a week,Nothing at all,More of an individual problem,Older people/the elderly/senior citizens/retirees (general),older people,Immigrants/foreigners/those with language barriers,foreign people `,No role at all,Major role,Minor role,Minor role,Due to factors and circumstances beyond their control,Minor reason,Minor reason,Not a reason,Major reason,Major reason,Yes,Yes,Every day,2 hours or more,Looking at what other people are doing,Strengthened,Never have feelings of loneliness (Vol.),Equally satisfied,Equally satisfied,"Yes, would recommend",Easier, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,59, ,Male, ,Married,2,0, ,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Very good,Excellent,No,No,Employed full-time,Or what?,High school graduate (Grade 12 with diploma or GED certificate),Seldom,No,White, , ,"$100,000 or more", ,"Yes, has a home telephone",Rural,"No, did not request money",18-64,50-64,55-64,MALE,Excellent/Very Good,Excellent/Very Good/Good,Employed,High school graduate,High school or less,Less than college,"White, non-Hispanic","White, non-Hispanic",$90K+,No to all,Yes to any,Dual HH,New York,Urban- Center City (Metro),Northeast,2,Mid Atlantic,4,Suburban,EN,20180511,0.7055,0.9635
Female,Somewhat happy,Somewhat satisfied,Very dissatisfied,Very dissatisfied,Somewhat satisfied,Just a few,No, ,No, ,No, ,Always,Always,Sometimes,"Rarely, or",Lonely,5,Very satisfied,Very dissatisfied,Somewhat satisfied,A few times a year,Every day,A few times a week,A few times a week,A few times a week,A few times a week,A lot,More of an individual problem,Older people/the elderly/senior citizens/retirees (general),THE ELDERLY,No other groups (Vol.), ,No role at all,Minor role,Minor role,Minor role,Due to factors and circumstances beyond their control,Major reason,Not a reason,Minor reason,Not a reason,Minor reason,Yes,Yes,Every day,2 hours or more,Looking at what other people are doing,Both/Neither (Vol.),No impact (Vol.),Equally satisfied,Equally satisfied,"Yes, would recommend",Harder,Minor problem,Death/loss of parent,THE HEALTH AND LOSS OF MY FATHER,Continually lonely,More than ten year,Somewhat positive,No impact,Somewhat negative,Somewhat positive,Almost always,Never,Never,Almost always,Almost always,Almost always,Almost always,Never,Almost always,Almost always,No, , , , , , ,Not a reason,Major reason,Not a reason,Not a reason,Major reason,Not a reason,No,No,49, ,Female, ,Divorced,3,4,1, , ,No,No,Yes,No,No,No,Yes,No,Poor,Only fair,Yes,No,On disability and can't work,Or what?,Two-year associate degree from a college or university,Never,No,White, , ,"Less than $20,000", ,"No, no home telephone",Suburban,"No, did not request money",18-64,30-49,45-54,FEMALE,Only fair/Poor,Only fair/Poor,On disability and can't work,Some college,Some college,Less than college,"White, non-Hispanic","White, non-Hispanic",Less than $40K,No to all,Yes to any,CPO HH,Michigan,Urban- Center City (Metro),North Central,3,East North Central,2,Urban,EN,20180511,1.3501,0.6877
Female,Somewhat happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A fair amount,No, ,No, ,No, ,Never,Never,Sometimes,Sometimes,Not Lonely,7,Not sure,Very satisfied,Somewhat satisfied,Every day,Every day,Never (Vol.),A few times a week,A few times a week,Never (Vol.),A lot,More of an individual problem,Older people/the elderly/senior citizens/retirees (general),old people,No other groups (Vol.), ,Minor role,Major role,Minor role,Major role,Both equally/It depends (Vol.),Not a reason,Major reason,Major reason,Major reason,Major reason,No,No, , , , , , , ,"No, would not recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,84, ,Female, ,Married,4,0, ,Yes,No,No,No,Yes,No,No,No,No,Yes,Only fair,Only fair,Yes,No,Retired,Independent,High school graduate (Grade 12 with diploma or GED certificate),Once a week,No,White, , ,"$20,000 to less than $30,000", ,"No, no home telephone",Suburban,"No, did not request money",65+,80+,80-97,FEMALE,Only fair/Poor,Only fair/Poor,Retired,High school graduate,High school or less,Less than college,"White, non-Hispanic","White, non-Hispanic",Less than $40K,No to all,Yes to any,CPO HH,Minnesota,Urban- Center City County (Metro),North Central,Highest,West North Central,3,Suburban,EN,20180511,1.3501,0.9521
Male,Somewhat happy,Very satisfied,Somewhat dissatisfied,Very satisfied,Very satisfied,A lot,Yes,About once a week,No, ,No, ,Sometimes,Sometimes,"Rarely, or",Never,Not Lonely,5,Very dissatisfied,Very satisfied,Very satisfied,Less than that,A few times a year,A few times a week,A few times a week,A few times a month,A few times a year,Nothing at all,More of an individual problem,Other,emo,LGBT people,people in the gay community,Minor role,Major role,Minor role,Minor role,Mostly have themselves to blame,Major reason,Not a reason,Major reason,Minor reason,Major reason,Yes,Yes,Every day,2 hours or more,An equal mix of both,Weakened,Worse,Equally satisfied,Equally satisfied,"Yes, would recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26, ,Male, ,"Single, that is never married",4,2,9, , ,No,No,No,No,No,No,No,No,Good,Excellent,No,No,Employed full-time,Independent,Two-year associate degree from a college or university,Never,Yes,Black or African-American, ,U.S.,"$75,000 to less than $90,000", ,"Yes, has a home telephone",Suburban,"No, did not request money",18-64,18-29,25-34,MALE,Good,Excellent/Very Good/Good,Employed,Some college,Some college,Less than college,Hispanic,"Hispanic, born in US",$40K-$89.9K,Yes to any,No to all,Dual HH,Minnesota,Urban- Center City (Metro),North Central,Highest,West North Central,2,Urban,EN,20180511,0.839,1.3371
Female,Very happy,Somewhat satisfied,Somewhat satisfied,Very dissatisfied,Somewhat dissatisfied,No one,No, ,No, ,No, ,Never,Never,"Rarely, or","Rarely, or",Not Lonely,10,Very satisfied,Very satisfied,Somewhat satisfied,Less than that,Every day,Every day,A few times a week,A few times a week,A few times a week,A lot,More of a public health problem,Older people/the elderly/senior citizens/retirees (general),"older people and kids who are orphans,  also ki...",Children who are lacking enough/any parental support,people who lose jobs and or dont meet a financi...,Major role,Major role,Major role,Major role,Due to factors and circumstances beyond their control,Not a reason,Major reason,Major reason,Major reason,Major reason,Yes,Yes,Every day,2 hours or more,Engaging in conversations with other people,Strengthened,Better,More satisfied,Equally satisfied,"Yes, would recommend",Easier, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32, ,Female, ,Separated,1,5,4, , ,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Poor,Only fair,Yes,No,"Or, a homemaker or stay at home parent?",Or what?,Less than high school (Grades 1-8 or no formal schooling),A few times a year,Yes,Other or mixed race (SPECIFY),mixed,Another country,"$40,000 to less than $50,000", ,"No, no home telephone",Urban,"No, did not request money",18-64,30-49,25-34,FEMALE,Only fair/Poor,Only fair/Poor,A homemaker or stay at home parent,Less than high school,High school or less,Less than college,Hispanic,"Hispanic, born outside of US",$40K-$89.9K,No to all,Yes to any,CPO HH,South Carolina,Urban- Center City (Metro),South,3,South Atlantic,2,Urban,SP,20180511,1.3501,2.3489
Male,Very happy,Very satisfied,Very satisfied,Very satisfied,Very satisfied,A fair amount,Yes,Several times a week,No, ,No, ,Never,Never,Never,Never,Not Lonely,10,Very satisfied,Very satisfied,Very satisfied,A few times a month,A few times a month,Less than that,A few times a week,A few times a month,A few times a month,Nothing at all,More of an individual problem,Homeless people,homeless,Single people (general),singles,No role at all,Major role,No role at all,Major role,Both equally/It depends (Vol.),Major reason,Not a reason,Major reason,Minor reason,Major reason,Yes,Yes,A few times a week,Less than half an hour,Looking at what other people are doing,Strengthened,No impact (Vol.),Equally satisfied,More satisfied,"No, would not recommend",Easier, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68, ,Male, ,Married,3,2,8, , ,No,No,No,No,No,Yes,Yes,No,Good,Very good,No,No,Retired,Independent,Two-year associate degree from a college or university,Once a week,No,White, , ,"$50,000 to less than $75,000", ,"Yes, has a home telephone",Rural,"No, did not request money",65+,65-79,65-79,MALE,Good,Excellent/Very Good/Good,Retired,Some college,Some college,Less than college,"White, non-Hispanic","White, non-Hispanic",$40K-$89.9K,Yes to any,Yes to any,Dual HH,Michigan,Suburban (Metro),North Central,3,East North Central,3,Suburban,EN,20180511,0.839,0.8377
Female,Very happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A fair amount,Yes,Several times a week,No, ,Yes,About once a week,Sometimes,"Rarely, or","Rarely, or","Rarely, or",Not Lonely,5,Somewhat satisfied,Very satisfied,Very satisfied,A few times a week,A few times a week,A few times a month,A few times a week,A few times a month,Every day,Some,More of a public health problem,Adolescents/teenagers/high school students,Teenagers  or  Young Adults,"18-35 age group (including millennials, college students, young adults, twenty-somethings, etc.)",Middle-age People who are Single,Major role,Major role,Major role,Minor role,Due to factors and circumstances beyond their control,Minor reason,Minor reason,Major reason,Minor reason,Major reason,Yes,Yes,Every day,More than half an hour but less than one hour,An equal mix of both,Weakened,Not sure,Less satisfied,Less satisfied,"No, would not recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, ,Female, ,"Single, that is never married",3,1,18, , ,No,No,Yes,No,No,No,No,No,Very good,Very good,No,No,Employed part-time,Democrat,High school graduate (Grade 12 with diploma or GED certificate),Seldom,No,White, , ,"$100,000 or more", ,"No, no home telephone",Urban,"No, did not request money",18-64,18-29,18-24,FEMALE,Excellent/Very Good,Excellent/Very Good/Good,Employed,High school graduate,High school or less,Less than college,"White, non-Hispanic","White, non-Hispanic",$90K+,Yes to any,Yes to any,CPO HH,Texas,Urban- Center City (Metro),South,Highest,West South Central,3,Suburban,EN,20180511,1.3501,2.3489
Male,Somewhat happy,Very satisfied,Somewhat satisfied,Very satisfied,Somewhat satisfied,A fair amount,No, ,Yes,Once or twice a month,Yes,Once or twice a month,"Rarely, or",Never,Never,Never,Not Lonely,5,Not applicable (Vol.),Very satisfied,Very satisfied,A few times a week,Every day,Never (Vol.),A few times a week,Every day,Every day,Only a little,More of an individual problem,Other,people that are lazy and only want to use socia...,"18-35 age group (including millennials, college students, young adults, twenty-somethings, etc.)",people between 18-23 because they are used to s...,No role at all,Major role,No role at all,No role at all,Mostly have themselves to blame,Minor reason,Minor reason,Minor reason,Major reason,Major reason,Yes,Yes,Every day,At least an hour but less than 2 hours,An equal mix of both,Strengthened,Better,Less satisfied,More satisfied,"No, would not recommend",Hasn't made a difference, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28, ,Male, ,"Single, that is never married",1,0, ,No, ,No,No,No,No,No,Yes,No,No,Good,Good,No,No,Employed full-time,Independent,Two-year associate degree from a college or university,Once or twice a month,No,White, , ,"Less than $20,000", ,"No, no home telephone",Rural,"No, did not request money",18-64,18-29,25-34,MALE,Good,Excellent/Very Good/Good,Employed,Some college,Some college,Less than college,"White, non-Hispanic","White, non-Hispanic",Less than $40K,Yes to any,Yes to any,CPO HH,Kentucky,Rural- Non-Metro,South,Lowest,East South Central,5,Rural,EN,20180511,1.3501,1.5538
Male,Somewhat happy,Very satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat dissatisfied,A fair amount,No, ,Yes,About once a week,No, ,Never,Never,"Rarely, or","Rarely, or",Not Lonely,7,Somewhat satisfied,Very satisfied,Somewhat satisfied,A few times a week,A few times a month,A few times a month,A few times a week,A few times a month,Every day,Only a little,More of a public health problem,Older people/the elderly/senior citizens/retirees (general),elderly,No other groups (Vol.), ,Minor role,Major role,Major role,Minor role,Due to factors and circumstances beyond their control,Minor reason,Minor reason,Not a reason,Major reason,Minor reason,Yes,Yes,A few times a week,At least an hour but less than 2 hours,An equal mix of both,Strengthened,Better,More satisfied,Equally satisfied,"Yes, would recommend",Easier, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36, ,Male, ,Married,3,0, ,No, ,Yes,Yes,No,No,No,Yes,No,No,Good,Very good,No,No,Employed part-time,Or what?,High school graduate (Grade 12 with diploma or GED certificate),Once a week,No,White, , ,"$30,000 to less than $40,000", ,"No, no home telephone",Urban,"No, did not request money",18-64,30-49,35-44,MALE,Good,Excellent/Very Good/Good,Employed,High school graduate,High school or less,Less than college,"White, non-Hispanic","White, non-Hispanic",Less than $40K,Yes to any,Yes to any,CPO HH,Kentucky,Urban- Center City (Metro),South,2,East South Central,2,Urban,EN,20180511,1.3501,1.743
Male,Somewhat happy,Very satisfied,Very dissatisfied,Somewhat dissatisfied,Somewhat satisfied,No one,No, ,No, ,No, ,Always,Never,Never,Never,Lonely,2,Very dissatisfied,Very dissatisfied,Somewhat dissatisfied,Less than that,Less than that,Less than that,Every day,A few times a week,Every day,Nothing at all,More of an individual problem,Introverts/loners/socially awkward people/who have trouble socializing/making friends,people who are different that don't conform to ...,No other groups (Vol.), ,No role at all,Major role,No role at all,Minor role,Due to factors and circumstances beyond their control,Major reason,Minor reason,Major reason,Minor reason,Major reason,Yes,Yes,Every day,2 hours or more,Engaging in conversations with other people,Weakened,Worse,Equally satisfied,Equally satisfied,"No, would not recommend",Harder,Isn't really a problem,No specific cause for feelings of loneliness, ,Loneliness comes and goes,Six to ten years,No impact,No impact,No impact,Somewhat positive,Almost always,Never,Never,Sometimes,Rarely,Sometimes,Never,Rarely,Never,Never,Yes,No,Yes,No,No,No,Somewhat helpful, , , , , , ,No,No,24, ,Male, ,"Single, living with a partner",2,1,4, , ,Yes,No,Yes,No,Yes,Yes,No,No,Good,Very good,No,Yes,Employed full-time,Declined to answer,High school graduate (Grade 12 with diploma or GED certificate),Never,No,White, , ,"$20,000 to less than $30,000", ,"No, no home telephone",Urban,"No, did not request money",18-64,18-29,18-24,MALE,Good,Excellent/Very Good/Good,Employed,High school graduate,High school or less,Less than college,"White, non-Hispanic","White, non-Hispanic",Less than $40K,No to all,Yes to any,CPO HH,Kansas,Urban- Center City (Metro),North Central,2,West North Central,2,Urban,EN,20180511,1.3501,0.6511
Male,Not too happy,Somewhat dissatisfied,Somewhat dissatisfied,Very dissatisfied,Very dissatisfied,No one,No, ,No, ,No, ,Often,Never,Never,Often,Lonely,2,Very satisfied,Somewhat dissatisfied,Somewhat dissatisfied,A few times a year,Less than that,Less than that,Every day,Every day,Less than that,A lot,More of a public health problem,Low income/poor people,LESS FORTUNATE,No other groups (Vol.), ,Major role,Minor role,Major role,Major role,Due to factors and circumstances beyond their control,Minor reason,Minor reason,Major reason,Major reason,Major reason,No,No, , , , , , , ,"No, would not recommend",Harder,Minor problem,Death/loss of other person (non-specific),LOSS OF LIFE,Continually lonely,More than ten year,Somewhat negative,Somewhat negative,No impact,Somewhat negative,Almost always,Never,Never,Never,Almost always,Never,Sometimes,Sometimes,Never,Never,Yes,Yes,Yes,No,No,No,Not too helpful, , , , , , ,No,Yes,64, ,Male, ,"Single, that is never married",1,0, ,No, ,Yes,Yes,No,No,No,Yes,No,No,Very good,Good,Yes,Yes,Employed part-time,Independent,"Some college, no degree (includes some community college)",Never,No,Other or mixed race (SPECIFY),NATIVE AMERICAN, ,"$20,000 to less than $30,000", ,"No, no home telephone",Urban,"Yes, requested money",18-64,50-64,55-64,MALE,Excellent/Very Good,Excellent/Very Good/Good,Employed,Some college,Some college,Less than college,"Other, non-Hispanic","Other, non-Hispanic",Less than $40K,No to all,Yes to any,CPO HH,Colorado,Urban- Center City (Metro),West,Highest,Mountain,1,Urban,EN,20180511,1.3501,1.0508
Male,Somewhat happy,Very satisfied,Somewhat satisfied,Somewhat satisfied,Very satisfied,A fair amount,No, ,Yes,About once a week,No, ,Never,"Rarely, or",Never,"Rarely, or",Not Lonely,2,Somewhat satisfied,Somewhat satisfied,Very satisfied,A few times a week,A few times a week,A few times a month,A few times a month,A few times a month,A few times a month,A lot,More of a public health problem,"18-35 age group (including millennials, college students, young adults, twenty-somethings, etc.)",Males age 20-30,No other groups (Vol.), ,Major role,Minor role,Minor role,Minor role,Both equally/It depends (Vol.),Minor reason,Not a reason,Major reason,Major reason,Major reason,Yes,No, , , , , ,Less satisfied,Less satisfied,"Yes, would recommend",Harder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30, ,Male, ,"Single, that is never married",1,0, ,No, ,No,No,Yes,No,No,No,No,No,Good,Excellent,No,No,Employed part-time,Independent,High school incomplete (Grades 9-11 or Grade 12 with no diploma),Once a week,No,White, , ,"Less than $20,000", ,"No, no home telephone",Urban,"No, did not request money",18-64,30-49,25-34,MALE,Good,Excellent/Very Good/Good,Employed,Less than high school,High school or less,Less than college,"White, non-Hispanic","White, non-Hispanic",Less than $40K,Yes to any,Yes to any,CPO HH,Texas,Urban- Center City (Metro),South,Highest,West South Central,1,Urban,EN,20180511,1.3501,1.9323
Female,Very happy,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,A fair amount,No, ,No, ,No, ,Never,Never,Never,Never,Not Lonely,5,Somewhat satisfied,Very satisfied,Very satisfied,A few times a week,Every day,A few times a week,A few times a week,A few times a week,A few times a week,Only a little,More of an individual problem,Older people/the elderly/senior citizens/retirees (general),ELDERLY,People who lost their spouse (divorced/widow/widower),WIDOWS,Minor role,Major role,Minor role,Major role,Due to factors and circumstances beyond their control,Major reason,Minor reason,Minor reason,Major reason,Major reason,Yes,Yes,Every day,More than half an hour but less than one hour,Looking at what other people are doing,Weakened,Worse,Equally satisfied,Equally satisfied,"No, would not recommend",Hasn't made a difference, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37, ,Female, ,Married,2,2,13, , ,No,No,No,No,No,Yes,No,Yes,Very good,Very good,No,No,Employed full-time,Democrat,"Some college, no degree (includes some community college)",Seldom,No,White, , ,"$75,000 to less than $90,000", ,"No, no home telephone",Urban,"No, did not request money",18-64,30-49,35-44,FEMALE,Excellent/Very Good,Excellent/Very Good/Good,Employed,Some college,Some college,Less than college,"White, non-Hispanic","White, non-Hispanic",$40K-$89.9K,No to all,Yes to any,CPO HH,Iowa,Urban- Center City (Metro),North Central,2,West North Central,2,Urban,EN,20180511,1.3501,1.8129
Male,Very happy,Very satisfied,Very satisfied,Somewhat satisfied,Very satisfied,Just a few,No, ,Yes,Once or twice a month,No, ,"Rarely, or","Rarely, or",Never,Never,Not Lonely,10,Somewhat satisfied,Very satisfied,Somewhat satisfied,A few times a year,A few times a month,A few times a week,A few times a month,A few times a week,A few times a month,Some,More of an individual problem,Older people/the elderly/senior citizens/retirees (general),ELDERLY,Single parents/mothers/mothers with young children,SINGLE PARENTS,Minor role,Major role,Major role,Major role,Both equally/It depends (Vol.),Minor reason,Minor reason,Major reason,Major reason,Major reason,Yes,Yes,A few times a week,More than half an hour but less than one hour,An equal mix of both,Both/Neither (Vol.),Not sure,Less satisfied,Less satisfied,"No, would not recommend",Not sure, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,51, ,Male, ,"Single, that is never married",1,0, ,No, ,No,No,Yes,No,No,Yes,No,No,Good,Good,No,No,Employed full-time,Independent,"Post-graduate or professional degree, including master's, doctorate, medical, or law degree (e.g., MA, MS, PhD, MD, JD)",A few times a year,No,White, , ,"$100,000 or more", ,"No, no home telephone",Urban,"No, did not request money",18-64,50-64,45-54,MALE,Good,Excellent/Very Good/Good,Employed,College +,College +,College +,"White, non-Hispanic","White, non-Hispanic",$90K+,Yes to any,Yes to any,CPO HH,Texas,Urban- Center City (Metro),South,Highest,West South Central,1,Urban,EN,20180511,1.3501,1.2188
